player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play,all_pass_pbwr,true_pass_set_pbwr
Justin McCray,9234,G,GB,8,1,12,66.7,1,15,332,100.0,100.0,96.1,2,21,5,359,359,60.5,1,11,165,100.0,100.0,93.9,16,4,184,184,94.15,91.3
Mason Cole,45547,C,ARZ,16,1,1,41.9,7,26,563,100.0,100.0,96.7,1,35,2,596,596,33.3,5,15,247,100.0,100.0,95.5,21,1,258,258,94.13,91.86
Lane Johnson,7786,T,PHI,15,1,24,76.5,5,26,571,100.0,100.0,96.4,2,36,5,613,613,75.3,3,16,214,100.0,100.0,94.2,22,3,233,233,94.13,90.56
Germain Ifedi,10665,T,SEA,15,1,29,71.5,0,24,466,100.0,100.0,96.1,2,30,6,506,506,64.7,0,16,184,100.0,100.0,92.9,21,5,198,198,94.07,89.39
Le'Raven Clark,10716,T,IND,11,0,14,68.6,4,8,221,99.1,99.2,96.4,2,14,2,235,237,59.8,3,7,89,100.0,100.0,93.3,11,1,96,96,94.04,88.54
Mike Remmers,7431,G,MIN,16,1,18,61.1,5,30,666,100.0,100.0,96.3,5,42,7,705,705,55.1,5,22,300,100.0,100.0,93.5,33,6,320,320,94.04,89.69
Jack Conklin,10642,T,TEN,9,3,31,69.2,1,14,298,100.0,100.0,96.1,5,19,4,317,317,59.4,1,11,125,100.0,100.0,92.0,16,4,135,135,94.01,88.15
Bobby Hart,9659,T,CIN,16,1,7,62.2,4,25,598,100.0,100.0,95.9,2,39,10,651,651,50.2,3,19,246,100.0,100.0,92.7,29,7,270,270,94.01,89.26
Anthony Castonzo,6174,T,IND,11,0,14,80.7,7,18,418,100.0,100.0,96.5,0,27,2,450,450,72.4,5,12,180,100.0,100.0,94.7,18,1,192,192,94.0,90.62
Jermon Bushrod,3741,T,NO,8,1,20,78.3,1,10,172,100.0,100.0,96.8,1,11,0,182,182,77.1,1,5,65,100.0,100.0,95.4,6,0,71,71,93.96,91.55
Chris Hubbard,8051,T,CLV,16,1,8,73.6,2,34,638,100.0,100.0,96.2,2,42,6,694,694,71.6,2,19,268,100.0,100.0,94.2,26,5,289,289,93.95,91.0
Tom Compton,7181,G,MIN,14,1,18,60.2,3,24,535,100.0,100.0,96.2,1,34,7,560,560,41.8,1,21,239,100.0,100.0,92.9,28,6,250,250,93.93,88.8
Jason Peters,2148,T,PHI,16,0,24,75.5,8,24,526,100.0,100.0,96.6,2,34,2,559,559,66.9,4,20,193,100.0,100.0,93.3,25,1,208,208,93.92,87.98
Isaac Seumalo,10713,G,PHI,12,0,24,60.6,5,15,330,99.7,99.7,96.7,1,21,1,345,346,55.5,1,10,122,100.0,100.0,94.7,12,1,128,128,93.91,90.62
Trent Williams,5529,T,WAS,13,2,32,80.7,9,20,457,100.0,100.0,96.6,6,30,1,491,491,74.4,6,18,226,100.0,100.0,94.2,25,1,244,244,93.89,89.75
Mike McGlinchey,46275,T,SF,16,2,28,64.2,11,23,591,100.0,100.0,96.3,2,39,5,638,638,63.7,5,11,232,100.0,100.0,95.3,19,3,251,251,93.89,92.43
Eric Fisher,7783,T,KC,16,0,16,72.5,6,32,638,100.0,100.0,96.4,3,42,4,684,684,52.5,5,25,240,100.0,100.0,92.1,34,4,266,266,93.86,87.22
Josh Wells,8968,T,JAX,7,0,15,69.9,3,9,189,100.0,100.0,96.8,0,12,0,195,195,66.4,3,6,86,100.0,100.0,94.8,9,0,90,90,93.85,90.0
Lucas Patrick,11435,G,GB,6,1,12,57.4,4,9,192,100.0,100.0,96.6,1,13,0,208,208,40.8,3,7,92,100.0,100.0,94.6,10,0,103,103,93.75,90.29
Connor Williams,46216,G,DAL,11,0,9,63.1,3,19,398,100.0,100.0,96.0,3,27,5,431,431,57.2,1,15,219,100.0,100.0,94.5,20,4,239,239,93.74,91.63
Tyler Larsen,9304,G,CAR,7,0,5,54.3,2,11,193,100.0,100.0,96.6,1,13,0,206,206,40.0,2,8,99,100.0,100.0,94.9,10,0,108,108,93.69,90.74
Jamon Brown,9505,G,NYG,9,1,21,54.0,4,12,287,100.0,100.0,96.2,3,19,3,301,301,34.7,3,9,125,100.0,100.0,92.8,15,3,132,132,93.69,88.64
Donovan Smith,9467,T,TB,16,1,30,69.9,9,32,725,100.0,100.0,96.1,3,49,8,773,773,65.3,6,26,397,100.0,100.0,94.2,39,7,426,426,93.66,90.85
Kendall Lamm,10017,T,HST,14,0,13,75.2,2,26,485,100.0,100.0,96.1,0,33,5,520,520,71.6,0,19,203,100.0,100.0,93.8,22,3,218,218,93.65,89.91
Greg Robinson,8637,T,CLV,8,2,8,68.8,0,19,281,100.0,100.0,96.3,5,20,1,311,311,60.1,0,12,102,100.0,100.0,94.1,12,0,114,114,93.57,89.47
Alex Redmond,11113,G,CIN,15,0,7,57.7,4,33,558,100.0,100.0,96.1,2,40,3,607,607,49.8,3,23,228,100.0,100.0,93.4,28,2,252,252,93.41,88.89
Connor McGovern,10778,G,DEN,16,0,10,38.0,5,37,621,100.0,100.0,96.3,3,44,2,667,667,34.4,3,24,231,100.0,100.0,93.7,28,1,249,249,93.4,88.76
Jermey Parnell,5426,T,JAX,13,1,15,67.9,2,32,551,100.0,100.0,96.0,5,39,5,573,573,65.8,2,25,296,100.0,100.0,94.4,30,3,303,303,93.19,90.1
Tony Bergstrom,7095,G,WAS,10,1,32,47.5,5,17,316,100.0,100.0,96.2,1,23,1,336,336,45.9,4,8,152,100.0,100.0,96.1,12,0,163,163,93.15,92.64
A.J. Cann,9500,G,JAX,15,1,15,60.3,6,28,586,100.0,100.0,95.7,2,42,8,610,610,55.6,5,21,320,100.0,100.0,94.7,30,4,329,329,93.11,90.88
Josh Kline,8230,G,TEN,16,0,31,67.5,0,34,515,100.0,100.0,95.9,0,38,4,544,544,55.9,0,24,207,100.0,100.0,92.8,27,3,223,223,93.01,87.89
Travis Swanson,8711,C,MIA,12,0,17,52.1,2,22,378,100.0,100.0,95.8,0,28,4,400,400,43.2,0,16,173,100.0,100.0,93.6,19,3,179,179,93.0,89.39
Xavier Su'a-Filo,8668,G,DAL,8,0,9,48.7,2,12,269,100.0,100.0,95.2,0,20,6,285,285,38.2,1,9,125,100.0,100.0,92.0,15,5,137,137,92.98,89.05
La'el Collins,9719,T,DAL,16,3,9,69.7,6,32,612,100.0,100.0,95.6,4,46,8,654,654,63.6,5,27,312,100.0,100.0,92.9,38,6,339,339,92.97,88.79
Cordy Glenn,7045,T,CIN,13,0,7,71.3,1,33,464,100.0,100.0,95.9,3,36,2,500,500,65.6,1,18,191,100.0,100.0,94.0,21,2,207,207,92.8,89.86
Caleb Benenoch,10782,G,TB,16,1,30,44.4,7,25,538,100.0,100.0,95.2,4,42,10,572,572,25.5,5,22,289,100.0,100.0,92.2,36,9,312,312,92.66,88.46
Colby Gossett,46673,G,ARZ,5,1,1,45.6,1,8,180,100.0,100.0,94.7,1,14,5,190,190,40.6,1,5,88,100.0,100.0,93.2,9,3,94,94,92.63,90.43
Patrick Omameh,8277,G,JAX,11,0,15,48.9,5,24,430,100.0,100.0,95.5,1,34,5,452,452,34.8,3,20,218,100.0,100.0,92.4,28,5,226,226,92.48,87.61
Elijah Wilkinson,46238,G,DEN,10,0,10,48.3,2,20,313,100.0,100.0,95.2,0,26,4,337,337,53.9,0,11,104,100.0,100.0,93.7,12,1,113,113,92.28,89.38
Riley Reiff,7029,T,MIN,13,1,18,71.3,6,33,512,100.0,100.0,95.6,2,42,3,541,541,64.8,4,24,237,100.0,100.0,93.7,29,1,252,252,92.24,88.49
Dan Feeney,11826,G,LAC,16,1,27,39.8,8,30,552,100.0,100.0,95.1,3,46,8,588,588,36.3,5,19,256,100.0,100.0,93.7,28,4,272,272,92.18,89.71
Chris Clark,4623,T,CAR,15,2,5,65.6,8,26,495,99.8,99.8,95.2,3,41,7,520,521,54.6,6,19,235,100.0,100.0,93.4,28,3,250,250,92.12,88.8
Chad Wheeler,12240,T,NYG,15,1,21,54.7,4,34,513,100.0,100.0,95.3,1,43,5,534,534,43.6,4,26,227,100.0,100.0,92.1,33,3,238,238,91.95,86.13
Halapoulivaati Vaitai,10798,T,PHI,9,0,24,53.8,4,9,199,100.0,100.0,94.7,1,17,4,210,210,39.5,4,6,72,100.0,100.0,90.3,12,2,76,76,91.9,84.21
Andre Smith,4929,T,CIN,10,3,7,54.0,2,15,268,100.0,100.0,94.6,4,23,6,282,282,36.5,2,12,102,100.0,100.0,89.2,18,4,105,105,91.84,82.86
Rashod Hill,11369,T,MIN,12,0,18,55.2,2,21,330,100.0,100.0,95.0,0,28,5,342,342,39.2,1,16,142,100.0,100.0,91.2,21,4,148,148,91.81,85.81
D.J. Humphries,9457,T,ARZ,9,0,1,62.9,8,16,323,100.0,100.0,95.0,0,28,4,342,342,50.4,5,10,137,100.0,100.0,91.6,19,4,141,141,91.81,86.52
Desmond Harrison,15466,T,CLV,8,2,8,72.4,3,27,357,100.0,100.0,95.2,6,32,2,383,383,65.2,3,20,166,100.0,100.0,91.9,25,2,175,175,91.64,85.71
Byron Bell,6848,G,GB,10,1,12,59.9,1,29,348,100.0,100.0,95.4,1,31,1,365,365,48.4,1,22,157,100.0,100.0,92.7,23,0,168,168,91.51,86.31
Ted Larsen,5728,G,MIA,14,0,17,46.2,6,29,425,100.0,100.0,94.9,1,39,4,458,458,34.9,4,18,182,100.0,100.0,91.8,26,4,196,196,91.48,86.73
Korey Cunningham,38555,T,ARZ,6,0,1,57.7,2,14,196,100.0,100.0,94.9,4,18,2,209,209,50.8,1,7,84,100.0,100.0,92.9,10,2,91,91,91.39,89.01
LaAdrian Waddle,8460,T,NE,10,0,19,50.6,3,11,186,100.0,100.0,94.6,1,17,3,196,196,42.6,3,6,66,100.0,100.0,91.7,10,1,71,71,91.33,85.92
Joe Haeg,10789,T,IND,8,0,14,55.9,3,14,202,98.5,98.6,94.8,0,19,2,219,222,48.4,3,9,95,100.0,100.0,92.6,13,1,105,105,91.32,87.62
Brandon Parker,34693,T,OAK,13,1,23,48.6,6,27,458,100.0,100.0,94.2,5,43,10,490,490,37.8,6,21,213,100.0,100.0,90.4,34,7,220,220,91.22,84.55
Justin Pugh,7800,G,ARZ,7,0,1,52.1,5,13,198,100.0,100.0,94.9,1,19,1,213,213,25.5,5,11,86,100.0,100.0,89.5,17,1,88,88,91.08,80.68
Ethan Pocic,11813,G,SEA,5,0,29,47.1,2,11,159,100.0,100.0,94.0,1,16,3,174,174,44.5,2,7,72,100.0,100.0,89.6,12,3,74,74,90.8,83.78
Shawn Lauvao,5616,G,WAS,5,0,32,43.3,3,10,149,100.0,100.0,94.3,1,15,2,160,160,19.4,3,7,70,100.0,100.0,90.0,12,2,75,75,90.62,84.0
Kolton Miller,47013,T,OAK,16,0,23,52.7,7,42,590,100.0,100.0,93.1,2,65,16,632,632,41.4,5,37,262,100.0,100.0,87.0,55,13,276,276,89.72,80.07
Denzelle Good,9688,G,OAK,5,0,23,51.1,3,17,194,100.0,100.0,93.8,1,22,2,209,209,55.0,2,13,92,100.0,100.0,90.8,16,1,97,97,89.47,83.51
Ereck Flowers,9442,T,JAX,10,2,15,62.0,7,28,332,100.0,100.0,93.8,4,38,3,353,353,55.7,4,23,184,100.0,100.0,91.6,29,2,190,190,89.24,84.74
Julie'n Davenport,11885,T,HST,16,4,13,55.0,14,42,577,100.0,100.0,93.1,7,68,12,625,625,41.2,10,33,263,100.0,100.0,88.4,52,9,282,282,89.12,81.56
John Wetzel,8088,T,ARZ,8,1,1,49.2,5,18,209,100.0,100.0,93.5,2,25,2,223,223,40.2,3,12,93,100.0,100.0,89.8,17,2,96,96,88.79,82.29
Martinas Rankin,46333,T,HST,10,0,13,45.2,7,20,248,99.6,99.6,92.9,1,31,4,273,274,40.7,4,18,123,100.0,100.0,90.2,23,1,131,131,88.64,82.44
Sam Tevi,11945,T,LAC,16,1,27,40.2,12,41,483,100.0,100.0,92.9,1,61,8,516,516,41.1,6,30,226,100.0,100.0,90.3,40,4,240,240,88.18,83.33
Josh Walker,9046,T,JAX,5,0,15,37.1,8,23,218,100.0,100.0,92.0,0,33,2,223,223,34.3,7,17,129,100.0,100.0,89.9,25,1,130,130,85.2,80.77
